  Frequencies  Document                 Snippet
-------------  -----------------------  ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          364  evem.gov.si.371.html     ... . 46.110 trgovina na debelo ... . 10.890 trgovina na debelo ... . 10.890 trgovina na debelo ... . 46.380 trgovina na drobno ... nevarnih kemikalij Trgovina na debelo ... nevarnimi kemikalijami Trgovina na drobno ... . 32.500 trgovina na debelo ... . 46.460 trgovina na drobno ... . 38.320 trgovina ( odkup ... . 38.220 trgovina na debelo ... tehnologijo G TRGOVINA; VZDRŽEVANJE ... VOZIL 45 Trgovina z motornimi ... vozil 45.110 Trgovina z avtomobili ... spada: trgovina na debelo ... spada: trgovina na debelo ... drobno 45.190 Trgovina z drugimi ... spada: trgovina na debelo ... spada: trgovina na debelo ... električno 45.310 Trgovina na debelo ... spada: trgovina na debelo ... vozila 45.320 Trgovina na drobno ... spada: trgovina na drobno ... spada: trgovina na drobno ... interneta 45.400 Trgovina, vzdrževanje ... koles; trgovina z njihovimi ... spada: trgovina na debelo ... z mopedi trgovina na debelo ... motorna kolesa trgovina z motornimi ... spada: trgovina na debelo ... . 46.490 trgovina na drobno ... Posredništvo in trgovina na debelo ... spada: trgovina na debelo ... spada: trgovina na debelo ... . 46.710 trgovina na drobno ... spada: trgovina na debelo ... spada: trgovina na debelo ... programske opreme Trgovina na debelo ... spada: trgovina na debelo ... spada: trgovina na debelo ... spada: trgovina na debelo ... spada: trgovina na debelo ... spada: trgovina na debelo ... izdelkov 46.210 Trgovina na debelo ... spada: trgovina na debelo ... in semeni trgovina na debelo ... oljnimi sadeži trgovina na debelo ... nepredelanim tobakom trgovina na debelo ... spada: trgovina na debelo ... tudi: Trgovina na debelo ... proda naprej Trgovina z senom ... rastlin 46.220 Trgovina na debelo ... Maloprodaja 46.230 Trgovina na debelo ... živalmi 46.240 Trgovina na debelo ... usnjem 46.310 Trgovina na debelo ... spada: trgovina na debelo ... in zelenjavo trgovina na debelo ... tudi: Trgovina na debelo ... tartufov 46.320 Trgovina na debelo ... tudi: trgovina na debelo ... Veleprodaja 46.330 Trgovina na debelo ... maščobami 46.340 Trgovina na debelo ... podrazred spada trgovina na debelo ... uporabnikom 46.350 Trgovina na debelo ... izdelki 46.360 Trgovina na debelo ... tudi: trgovina na debelo ... tudi: Trgovina s sladkorjem ... subjektom 46.370 Trgovina na debelo ... začimbami 46.380 Trgovina na debelo ... tudi: trgovina na debelo ... pripravljenimi jedmi trgovina na debelo ... tudi: Trgovina na debelo ... 46.390 Nespecializirana trgovina na debelo ... izdelki 46.410 Trgovina na debelo ... spada: trgovina na debelo ... s prejo trgovina na debelo ... s tkaninami trgovina na debelo ... perilom ipd. trgovina na debelo ... spada: trgovina na debelo ... 46.760 46.420 Trgovina na debelo ... spada: trgovina na debelo ... tudi športnimi trgovina na debelo ... in naramnice trgovina na debelo ... krznenimi izdelki trgovina na debelo ... z obutvijo trgovina na debelo ... spada: trgovina na debelo ... . 46.480 trgovina na debelo ... . 46.490 trgovina na debelo ... 46.490 46.430 Trgovina na debelo ... spada: trgovina na debelo ... zabavno elektroniko trgovina na debelo ... podobnimi ploščami trgovina na debelo ... gospodinjskimi napravami trgovina na debelo ... optično opremo trgovina na debelo ... ogrevalnimi napravami trgovina na debelo ... spada: trgovina na debelo ... . 46.470 trgovina na debelo ... . 46.520 trgovina na debelo ... optičnih kablov Trgovina na debelo ... za gospodinjstva Trgovina na debelo ... stekleničke 46.440 Trgovina na debelo ... čistili 46.450 Trgovina na debelo ... tudi: Trgovina na debelo ... kozmetiko 46.460 Trgovina na debelo ... spada: trgovina na debelo ... farmacevtskimi izdelki trgovina na debelo ... ter materiali trgovina na debelo ... tudi: Trgovina na debelo ... živali ) Trgovina na debelo ... zdravili 46.470 Trgovina na debelo ... spada: trgovina na debelo ... za gospodinjstva trgovina na debelo ... s preprogami trgovina na debelo ... spada: trgovina na debelo ... ) 46.480 Trgovina na debelo ... tudi: Trgovina na debelo ... nakitom 46.490 Trgovina na debelo ... spada: trgovina na debelo ... izdelki ipd. trgovina na debelo ... deli zanje trgovina na debelo ... , časopisi trgovina na debelo ... potovalno galanterijo trgovina na debelo ... z glasbili trgovina na debelo ... in igračami trgovina na debelo ... športno obutvijo trgovina na debelo ... in opremo trgovina na debelo ... spada: trgovina na debelo ... na debelo Trgovina na debelo ... embalažo 46.510 Trgovina na debelo ... spada: trgovina na debelo ... tudi: trgovina na debelo ... spada: trgovina na debelo ... . 46.520 trgovina na debelo ... debelo 46.520 Trgovina na debelo ... spada: trgovina na debelo ... in cevmi trgovina na debelo ... polprevodniškimi napravami trgovina na debelo ... in čipi trgovina na debelo ... nosilci zapisa trgovina na debelo ... spada: trgovina na debelo ... . 46.430 trgovina na debelo ... opreme 46.610 Trgovina na debelo ... spada: trgovina na debelo ... kmetijskimi traktorji trgovina na debelo ... in napravami trgovina na debelo ... traktorji 46.620 Trgovina na debelo ... spada: trgovina na debelo ... tudi: trgovina na debelo ... spada: trgovina na debelo ... ) 46.630 Trgovina na debelo ... uporabnikom 46.640 Trgovina na debelo ... tudi: trgovina na debelo ... stroji 46.650 Trgovina na debelo ... spada: trgovina na debelo ... . 46.510 trgovina na debelo ... 46.520 46.660 Trgovina na debelo ... spada: trgovina na debelo ... spada: trgovina na debelo ... . 46.510 trgovina na debelo ... . 46.520 trgovina na debelo ... 46.650 46.690 Trgovina na debelo ... spada: trgovina na debelo ... in koles trgovina na debelo ... industrijskimi roboti trgovina na debelo ... industrijsko rabo trgovina na debelo ... , transformatorji trgovina na debelo ... tudi: trgovina na debelo ... spada: trgovina na debelo ... . 45.1 trgovina na debelo ... . 45.310 trgovina na debelo ... . 45.400 trgovina na debelo ... . 46.490 trgovina na debelo ... . 46.520 trgovina na debelo ... . 46.610 trgovina na debelo ... . 46.620 trgovina na debelo ... . 46.630 trgovina na debelo ... tudi: Trgovina s pečmi ... lastnik ) Trgovina na debelo ... hladilnimi stolpi Trgovina na debelo ... blaga ) Trgovina na debelo ... zrakoplove 46.710 Trgovina na debelo ... podrazred spada trgovina na debelo ... spada: trgovina na debelo ... , drvmi trgovina na debelo ... naftnimi derivati trgovina na debelo ... , propanom trgovina na debelo ... derivatov 46.720 Trgovina na debelo ... spada: trgovina na debelo ... z rudami trgovina na debelo ... primarni obliki trgovina na debelo ... drugih kovin trgovina na debelo ... spada: trgovina na debelo ... debelo 46.730 Trgovina na debelo ... spada: trgovina na debelo ... neobdelanim lesom trgovina na debelo ... obdelave lesa trgovina na debelo ... , barvami trgovina na debelo ... talnimi prekrivali trgovina na debelo ... idr. trgovina na debelo ... ravnim steklom trgovina na debelo ... sanitarno keramiko trgovina na debelo ... debelo 46.740 Trgovina na debelo ... spada: trgovina na debelo ... , ključavnicami trgovina na debelo ... za pritrjevanje trgovina na debelo ... parnimi kotli trgovina na debelo ... cevmi ipd. trgovina na debelo ... tudi: trgovina na debelo ... vrata 46.750 Trgovina na debelo ... spada: trgovina na debelo ... škroba ipd. trgovina na debelo ... PS 46.760 Trgovina na debelo ... spada: trgovina na debelo ... primarni obliki trgovina na debelo ... z gumo trgovina na debelo ... vlakni ipd. trgovina na debelo ... s papirjem trgovina na debelo ... lastnik blaga Trgovina na debelo ... embalažo 46.770 Trgovina na debelo ... spada: trgovina na debelo ... obdelave ) trgovina na debelo ... . 38.320 trgovina na drobno ... tudi: Trgovina na debelo ... 46.900 Nespecializirana trgovina na debelo ... spada: trgovina na debelo ... : Nespecializirana trgovina na debelo ... debelo 47 Trgovina na drobno ... vozili 47.110 Trgovina na drobno ... spada: trgovina na drobno ... tudi: Trgovina na drobno ... 47.190 Druga trgovina na drobno ... spada: trgovina na drobno ... tudi: Trgovina na drobno ... izdelke 47.210 Trgovina na drobno ... spada: trgovina na drobno ... tudi: Trgovina na drobno ... tartufov 47.220 Trgovina na drobno ... tudi: trgovina na drobno ... divjačino 47.230 Trgovina na drobno ... tudi: trgovina na drobno ... tudi: Trgovina na drobno ... mehkužci 47.240 Trgovina na drobno ... prodajalnah 47.250 Trgovina na drobno ... spada: trgovina na drobno ... rabo 47.260 Trgovina na drobno ... 47.290 Druga trgovina na drobno ... spada: trgovina na drobno ... živili 47.301 Trgovina na drobno ... spada: trgovina na drobno ... motorna vozila trgovina na drobno ... spada: trgovina na drobno ... spada: trgovina na debelo ... . 46.710 trgovina na drobno ... blaga 47.410 Trgovina na drobno ... spada: trgovina na drobno ... tudi: trgovina z videokonzolami ... spada: trgovina na drobno ... tudi: Trgovina z računalniškimi ... drobno 47.420 Trgovina na drobno ... uporabnikom 47.430 Trgovina na drobno ... spada: trgovina na drobno ... tudi: trgovina na drobno ... spada: trgovina na drobno ... 47.630 47.510 Trgovina na drobno ... : specializirana trgovina na drobno ... tkaninami specializirana trgovina na drobno ... prejo specializirana trgovina na drobno ... ipd. specializirana trgovina na drobno ... vezenine specializirana trgovina na drobno ... spada: trgovina na drobno ... . 47.710 trgovina na drobno ... 47.530 47.520 Trgovina na drobno ... : specializirana trgovina na drobno ... tudi: trgovina na drobno ... s kosilnicami trgovina na drobno ... ) 47.530 Trgovina na drobno ... : specializirana trgovina na drobno ... : specializirana trgovina na drobno ... montažo 47.540 Trgovina na drobno ... spada: trgovina na drobno ... . 47.430 trgovina na drobno ... tudi: Trgovina s pečmi ... drobno 47.590 Trgovina na drobno ... : specializirana trgovina na drobno ... pohištvom specializirana trgovina na drobno ... razsvetljavo specializirana trgovina na drobno ... keramike specializirana trgovina na drobno ... materialov specializirana trgovina na drobno ... gospodinjstvo specializirana trgovina na drobno ... muzikalijami specializirana trgovina na drobno ... : specializirana trgovina na drobno ... spada: trgovina na drobno ... ) 47.610 Trgovina na drobno ... spada: trgovina na drobno ... . 47.590 trgovina na drobno ... knjige 47.621 Trgovina na drobno ... tudi: trgovina na drobno ... kioskih 47.622 Trgovina na drobno ... uporabnikom 47.630 Trgovina na drobno ... : specializirana trgovina na drobno ... tudi: trgovina na drobno ... spada: trgovina na drobno ... 77.220 47.640 Trgovina na drobno ... : specializirana trgovina na drobno ... spada: trgovina na drobno ... 47.789 47.650 Trgovina na drobno ... spada: trgovina na drobno ... 47.410 47.710 Trgovina na drobno ... : specializirana trgovina na drobno ... spada: trgovina na drobno ... 47.510 47.720 Trgovina na drobno ... : specializirana trgovina na drobno ... spada: trgovina na drobno ... ) 47.730 Trgovina na drobno ... , farmacevtov Trgovina na drobno ... Lekarne 47.740 Trgovina na drobno ... tudi: Trgovina na drobno ... povoji 47.750 Trgovina na drobno ... tudi: Trgovina na drobno ... kozmetiko 47.761 Trgovina na drobno ... : specializirana trgovina na drobno ... ipd. 47.762 Trgovina na drobno ... : specializirana trgovina na drobno ... ) 47.770 Trgovina na drobno ... tudi: Trgovina na drobno ... drobno 47.781 Trgovina na drobno ... očala 47.782 Trgovina na drobno ... galerij, trgovina na drobno ... spada: trgovina na drobno ... 47.789 Druga trgovina na drobno ... : specializirana trgovina na drobno ... optičnih kablov Trgovina na drobno ... zlatimi laski Trgovina na drobno ... derivatov 47.790 Trgovina na drobno ... spada: trgovina na drobno ... s starinami trgovina na drobno ... rabljenimi knjigami trgovina na drobno ... spada: trgovina na drobno ... . 45.1 trgovina na drobno ... . 47.8 trgovina na drobno ... tudi: Trgovina na drobno ... izdelki 47.810 Trgovina na drobno ... sejmih 47.820 Trgovina na drobno ... obutvijo 47.890 Trgovina na drobno ... spada: trgovina na drobno ... spada: trgovina na drobno ... tudi: Trgovina na drobno ... stojnici 47.910 Trgovina na drobno ... podrazred spada trgovina na drobno ... prek interneta Trgovina na drobno ... 47.990 Druga trgovina na drobno ... spada: trgovina na drobno ... materialom ) Trgovina na drobno ... na bankomatih Trgovina na drobno ... . 18.200 trgovina na drobno ... . 18.200 trgovina na debelo ... . 46.430 trgovina na debelo ... . 46.520 trgovina na drobno ... . 18.200 trgovina na debelo ... . 46.430 trgovina na debelo ... . 46.520 trgovina na drobno ... . 18.200 trgovina na debelo ... . 46.430 trgovina na drobno ... spada: trgovina na debelo ... . 46.510 trgovina na drobno ...
           94  evem.gov.si.651.html     ... govedoreja Druga trgovina na drobno ... prodajalnah Druga trgovina na drobno ... prodajalnah Druga trgovina na drobno ... živili Druga trgovina na drobno ... posredovanje Nespecializirana trgovina na debelo ... debelo Nespecializirana trgovina na debelo ... premično dediščino Trgovina z zdravili ... na debelo Trgovina z zdravili ... na drobno Trgovina z zdravilnimi ... na debelo Trgovina na debelo ... in rastlinami Trgovina na debelo ... 46.460 ) Trgovina na debelo ... fitofarmacevtskimi sredstvi Trgovina na debelo ... , začimbami Trgovina na debelo ... 46.750 ) Trgovina na debelo ... , opremo Trgovina na debelo ... 46.720 ) Trgovina na debelo ... za ogrevanje Trgovina na debelo ... , usnjem Trgovina na debelo ... kozmetičnimi izdelki Trgovina na debelo ... in kozmetiko Trgovina na debelo ... s pijačami Trgovina na debelo ... pisarniškim pohištvom Trgovina na debelo ... in opremo Trgovina na debelo ... in svetili Trgovina na debelo ... , čistili Trgovina na debelo ... in zelenjavo Trgovina na debelo ... sladkornimi izdelki Trgovina na debelo ... tekstilno industrijo Trgovina na debelo ... s tekstilom Trgovina na debelo ... tobačnimi izdelki Trgovina na debelo ... plinastimi gorivi Trgovina na debelo ... široke porabe Trgovina na debelo ... in opremo Trgovina na debelo ... drugimi polizdelki Trgovina na debelo ... , mehkužci Trgovina na debelo ... gospodinjskimi napravami Trgovina na debelo ... in deli Trgovina na debelo ... sanitarno opremo Trgovina na debelo ... mesnimi izdelki Trgovina na debelo ... in maščobami Trgovina na debelo ... nevarnimi kemikalijami Trgovina na debelo ... obdelovalnimi stroji Trgovina na debelo ... in obutvijo Trgovina na debelo ... in odpadki Trgovina na debelo ... računalniškimi napravami Trgovina na debelo ... motorna vozila Trgovina na debelo ... gradbenimi stroji Trgovina na debelo ... in nakitom Trgovina na debelo ... in krmo Trgovina na debelo ... živimi živalmi Trgovina na debelo ... plemenitimi kovinami Trgovina na drobno ... drugim blagom Trgovina na drobno ... fitofarmacevtskimi sredstvi Trgovina na drobno ... nepoklicno rabo Trgovina na drobno ... kozmetičnimi izdelki Trgovina na drobno ... v cvetličarnah Trgovina na drobno ... z živili Trgovina na drobno ... rabljenim blagom Trgovina na drobno ... in revijami Trgovina na drobno ... farmacevtskimi izdelki Trgovina na drobno ... s knjigami Trgovina na drobno ... toaletnimi izdelki Trgovina na drobno ... sladkornimi izdelki Trgovina na drobno ... pisalnimi potrebščinami Trgovina na drobno ... s pijačami Trgovina na drobno ... za gospodinjstvo Trgovina na drobno ... stenskimi oblogami Trgovina na drobno ... in zelenjavo Trgovina na drobno ... športno opremo Trgovina na drobno ... s tekstilom Trgovina na drobno ... telekomunikacijskimi napravami Trgovina na drobno ... tobačnimi izdelki Trgovina na drobno ... video napravami Trgovina na drobno ... gospodinjskimi napravami Trgovina na drobno ... video zapisi Trgovina na drobno ... in steklom Trgovina na drobno ... in zabavo Trgovina na drobno ... ortopedskimi pripomočki Trgovina na drobno ... mesnimi izdelki Trgovina na drobno ... z oblačili Trgovina na drobno ... usnjenimi izdelki Trgovina na drobno ... 47.781 ) Trgovina na drobno ... in programi Trgovina na drobno ... , mehkužci Trgovina na drobno ... umetniškimi izdelki Trgovina na drobno ... in nakitom Trgovina na drobno ... hišnimi živalmi Trgovina na drobno ... motornimi gorivi Trgovina na drobno ... nevarnimi kemikalijami Trgovina na drobno ... motorna vozila Trgovina z avtomobili ... motornimi vozili Trgovina z živimi ... živimi živalmi Trgovina, vzdrževanje ... koles; trgovina z njihovimi ...
           92  evem.gov.si.21.html      ... e-VEM eVEM›Področja Trgovina Tu boste ... dejavnosti Druga trgovina na drobno ... prodajalnah Druga trgovina na drobno ... ) Nespecializirana trgovina na debelo ... na debelo Trgovina na drobno ... drugim blagom Trgovina z zdravili ... plinov Druga trgovina na drobno ... prodajalnah Druga trgovina na drobno ... živili Nespecializirana trgovina na debelo ... tobačnimi izdelki Trgovina na debelo ... 46.180 ) Trgovina na debelo ... in rastlinami Trgovina na debelo ... 46.460 ) Trgovina na debelo ... , začimbami Trgovina na debelo ... 46.750 ) Trgovina na debelo ... , opremo Trgovina na debelo ... 46.720 ) Trgovina na debelo ... za ogrevanje Trgovina na debelo ... , usnjem Trgovina na debelo ... in kozmetiko Trgovina na debelo ... s pijačami Trgovina na debelo ... pisarniškim pohištvom Trgovina na debelo ... in opremo Trgovina na debelo ... in svetili Trgovina na debelo ... , čistili Trgovina na debelo ... in zelenjavo Trgovina na debelo ... sladkornimi izdelki Trgovina na debelo ... tekstilno industrijo Trgovina na debelo ... s tekstilom Trgovina na debelo ... tobačnimi izdelki Trgovina na debelo ... plinastimi gorivi Trgovina na debelo ... široke porabe Trgovina na debelo ... in opremo Trgovina na debelo ... , mehkužci Trgovina na debelo ... gospodinjskimi napravami Trgovina na debelo ... in deli Trgovina na debelo ... sanitarno opremo Trgovina na debelo ... mesnimi izdelki Trgovina na debelo ... in maščobami Trgovina na debelo ... obdelovalnimi stroji Trgovina na debelo ... in obutvijo Trgovina na debelo ... in odpadki Trgovina na debelo ... računalniškimi napravami Trgovina na debelo ... motorna vozila Trgovina na debelo ... gradbenimi stroji Trgovina na debelo ... in nakitom Trgovina na debelo ... in krmo Trgovina na debelo ... živimi živalmi Trgovina na drobno ... in obutvijo Trgovina na drobno ... tobačnimi izdelki Trgovina na drobno ... 47.910 ) Trgovina na drobno ... v cvetličarnah Trgovina na drobno ... z živili Trgovina na drobno ... rabljenim blagom Trgovina na drobno ... in revijami Trgovina na drobno ... farmacevtskimi izdelki Trgovina na drobno ... s knjigami Trgovina na drobno ... toaletnimi izdelki Trgovina na drobno ... sladkornimi izdelki Trgovina na drobno ... pisalnimi potrebščinami Trgovina na drobno ... s pijačami Trgovina na drobno ... za gospodinjstvo Trgovina na drobno ... stenskimi oblogami Trgovina na drobno ... in zelenjavo Trgovina na drobno ... športno opremo Trgovina na drobno ... s tekstilom Trgovina na drobno ... telekomunikacijskimi napravami Trgovina na drobno ... tobačnimi izdelki Trgovina na drobno ... video napravami Trgovina na drobno ... gospodinjskimi napravami Trgovina na drobno ... video zapisi Trgovina na drobno ... in steklom Trgovina na drobno ... in zabavo Trgovina na drobno ... ortopedskimi pripomočki Trgovina na drobno ... mesnimi izdelki Trgovina na drobno ... z oblačili Trgovina na drobno ... usnjenimi izdelki Trgovina na drobno ... in programi Trgovina na drobno ... , mehkužci Trgovina na drobno ... umetniškimi izdelki Trgovina na drobno ... in nakitom Trgovina na drobno ... hišnimi živalmi Trgovina na drobno ... motornimi gorivi Trgovina na drobno ... motorna vozila Trgovina z avtomobili ... motornimi vozili Trgovina z drugimi ... motornimi vozili Trgovina na debelo ... varstvo rastlin Trgovina na drobno ... nevarnimi kemikalijami Trgovina na debelo ... nevarnimi kemikalijami Trgovina z zdravilnimi ... na debelo Trgovina z zdravili ... na drobno Trgovina na debelo ... kozmetičnimi izdelki Trgovina na drobno ...
           82  podatki.gov.si.340.html  ... DENT, trgovina in storitve ... ADRIA INVESTICIJE trgovina, posredništvo ... . AHATSERVIS trgovina in storitve ... . ALBA trgovina in proizvodnja ... storitve in trgovina d.o.o. ... inženiring in trgovina, d.o.o ... storitve in trgovina d.o.o. ... . APOLLONIA trgovina in posredovanje ... proizvodnja in trgovina d.o.o. ... Armal, trgovina za sanitarno ... ŠAMU-TURS, TRGOVINA, JOSIP ... AVTOTEHNA, trgovina, proizvodnja ... zastopanje, trgovina in servis ... CROMEX-SMOGAVC, trgovina in neurgentni ... proizvodnja in trgovina, d.o.o ... Zobozdravstvo, trgovina in ostale ... zobozdravstvo, trgovina in storitve ... DENTAMEDICA, trgovina, zobozdravstvene ... storitve, trgovina in inženiring ... storitve in trgovina, d.o.o ... proizvodnja, trgovina, osebne ... proizvodnja in trgovina d.o.o. ... storitve in trgovina, d.o.o ... elektroservis in trgovina, Črnomelj ... EVJ ELEKTROPROM trgovina, proizvodnja ... JESENICE FARMADENT trgovina, proizvodnja ... nepremičnine in trgovina d.o.o. ... svetovanje in trgovina d.o.o. ... storitve in trgovina, d.o.o. ... cvetličarna, trgovina, d.o.o ... center GOPHARM trgovina in laboratorijske ... turizem in trgovina d.o.o. ... HAMEX, trgovina in storitve ... . HELP trgovina, proizvodnja ... , Mednarodna trgovina, d.o.o ... . IRMAN trgovina, razvoj ... proizvodnja, trgovina, posredništvo ... kmetijstvo, trgovina in storitve ... posredovanje, trgovina in storitve ... dejavnost in trgovina, d.o.o ... predelava in trgovina, d.o.o ... OPREMA, trgovina in storitve ... proizvodnja in trgovina d.o.o. ... zdravstvo, trgovina, gostinstvo ... svetovanje, trgovina, d.o.o ... REPČE, trgovina in storitve ... STOMATOLOGIJE METODA trgovina, storitve ... MLADINSKA KNJIGA TRGOVINA d.o.o. ... Proizvodnja, trgovina in storitve ... storitve in trgovina d.o.o. ... proizvodnja, trgovina, gostinstvo ... posredništvo in trgovina, d.o.o ... razvoj, trgovina d.o.o. ... turizem in trgovina d.o.o. ... inženiring, trgovina in storitve ... optometrija in trgovina d.o.o. ... . PLANETA trgovina in storitve ... storitve, trgovina in posredovanje ... ZA AVTO Trgovina na debelo ... proizvodnja in trgovina d.o.o. ... proizvodnja, trgovina, storitve ... odpadki, trgovina, leasing ... proizvodnja in trgovina, d.o.o ... storitve in trgovina Senovo d.o.o ... storitve in trgovina, d.o.o. ... okolja, trgovina in transport ... . SLOVENIJALES TRGOVINA d.o.o. ... storitve in trgovina, d.o.o ... dejavnost in trgovina d.o.o. ... storitve, trgovina in posredništvo ... proizvodnja, trgovina, finance ... gozdarstvo, trgovina, storitve ... sile, trgovina, gostinstvo ... storitve in trgovina d.o.o. ... d.o.o., Trgovina in storitve ... GRADEC TRGOGRAD trgovina in gradbeništvo ... , Litija TRGOVINA IN STORITVE ... storitve in trgovina, d.o.o ... premoženja, trgovina, storitve ... dejavnost, trgovina in gostinstvo ... storitve, trgovina, zastopstva ... gostinstvo in trgovina d.o.o. ...
           12  evem.gov.si.623.html     ... široke porabe Trgovina na debelo ... spada: trgovina na debelo ... izdelki ipd. trgovina na debelo ... deli zanja trgovina na debelo ... , časopisi trgovina na debelo ... potovalno galanterijo trgovina na debelo ... z glasbili trgovina na debelo ... in igračami trgovina na debelo ... športno obutvijo trgovina na debelo ... in opremo trgovina na debelo ... stanju. Trgovina na debelo ... Področje: Trgovina SKD številka ...
           11  evem.gov.si.329.html     ... sanitarno opremo Trgovina na debelo ... spada: trgovina na debelo ... neobdelanim lesom trgovina na debelo ... obdelave lesa trgovina na debelo ... , barvami trgovina na debelo ... talnimi prekrivali trgovina na debelo ... idr. trgovina na debelo ... ravnim steklom trgovina na debelo ... sanitarno keramiko trgovina na debelo ... stanju. Trgovina na debelo ... Področje: Trgovina SKD številka ...
           11  evem.gov.si.630.html     ... za gospodinjstvo Trgovina na drobno ... : specializirana trgovina na drobno ... pohištvom specializirana trgovina na drobno ... razsvetljavo specializirana trgovina na drobno ... keramike specializirana trgovina na drobno ... materialov specializirana trgovina na drobno ... gospodinjstvo specializirana trgovina na drobno ... muzikalijami specializirana trgovina na drobno ... : specializirana trgovina na drobno ... stanju. Trgovina na drobno ... Področje: Trgovina SKD številka ...
            9  evem.gov.si.320.html     ... za ogrevanje Trgovina na debelo ... spada: trgovina na debelo ... , ključavnicami trgovina na debelo ... za pritrjevanje trgovina na debelo ... parnimi kotli trgovina na debelo ... cevmi ipd. trgovina na debelo ... tudi: trgovina na debelo ... stanju. Trgovina na debelo ... Področje: Trgovina SKD številka ...
